method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,7,20,0.44975619642375614,,,,False,False,,95.84072031418253,41.8699767433318,0.05,2.9975193140878416
TMTM,7,10,0.4347003550292393,0.11862256180240767,8.881784197001252e-16,0.0908990290915885,True,False,0.0028011204481792717,94.13401934684052,41.9699767433318,0.05,2.9975193140878416
TMTM,7,19,0.3150032362619675,0.07617268004268621,2.220446049250313e-16,0.07617268004268621,True,False,0.5333333333333333,39.5195883918957,77.31997674333181,1.3,77.93550216628388
TMTM,7,21,0.20465959804073233,,,,False,True,,53.66082497844392,78.2199767433318,0.35000000000000003,20.98263519861489
TMTM,8,17,0.26260690383736923,0.4267722615797596,0.0,0.4937396074632284,True,True,0.18226600985221675,21.207148282847488,52.7199767433318,1.85,110.90821462125014
TMTM,8,22,0.6207110669098613,,,,False,True,,99.55530477251516,25.069976743331797,0.8500000000000001,50.957828339493304
TMTM,8,10,0.5950954354653727,0.16039508043613335,0.0,0.25129410952772185,True,True,0.025,97.93142899917652,26.519976743331796,2.0,119.90077256351367
TMTM,8,23,0.3825418899380562,,,,False,True,,19.81494995076505,65.7199767433318,0.55,32.972712454966256
TMTM,8,19,0.21739173562591507,0.09761150063605246,4.440892098500626e-16,0.02143882059336626,True,True,0.0912280701754386,47.08296846822199,73.1699767433318,14.25,854.2930045150348
TMTM,9,24,0.2794576672857209,,,,False,True,,62.40489681761831,28.869976743331797,1.1,65.94542490993251
TMTM,9,17,0.14507840286455412,0.11752850097281513,0.0,0.3762111064904133,True,True,0.43023255813953487,22.710568399585302,40.1199767433318,4.3,257.7866610115544
TMTM,9,22,0.6126531543629461,0.0080579125469152,2.220446049250313e-16,0.008057912546915229,True,True,0.16666666666666666,95.23835526688534,21.7199767433318,5.1000000000000005,305.74697003695985
TMTM,9,10,0.6374237206073068,0.042328285141934076,0.0,0.29362239466965595,True,True,0.125,100.96082321620861,24.4699767433318,0.25,14.987596570439209
TMTM,9,25,0.23257964512972407,,,,False,True,,34.86041932776491,62.769976743331796,6.8500000000000005,410.6601460300343
TMTM,9,19,0.046810481401126994,0.1705812542247881,2.220446049250313e-16,0.19202007481815433,True,True,0.2807017543859649,62.60271897519656,68.2199767433318,4.0,239.80154512702734
TMTM,10,17,0.1109745578947884,0.034103844969765734,1.6653345369377348e-16,0.3421072615206475,True,True,0.6511627906976745,21.20302979595719,34.519976743331796,2.8000000000000003,167.86108158891912
TMTM,10,24,0.2629542736928966,0.5424119409786174,0.0,0.5424119409786174,True,True,0.5,60.465463900184204,92.0199767433318,2.2,131.89084981986502
TMTM,10,22,0.626339100998648,0.013685946635701818,2.255140518769849e-16,0.005628034088786649,True,True,0.7264957264957265,93.28066886316955,18.119976743331797,5.0,299.7519314087842
TMTM,10,25,0.23197557337809,0.0006040717516340758,0.0,0.0006040717516340758,True,True,0.05660377358490566,22.782907937961,50.6199767433318,1.55,92.92309873672309
